FFT Dimension (GHz),Re( S11 ),Im( S11 )
0.088800552,-0.71960777,0.694680095
0.088923888,-0.718845129,0.69545728
0.089047216,-0.718081534,0.69623363
0.089170552,-0.717317045,0.697009444
0.089293888,-0.716551721,0.697784126
0.089417224,-0.715785325,0.698558152
0.089540552,-0.715018153,0.699331284
0.089663888,-0.714250028,0.700103819
0.089787224,-0.713480949,0.700875342
0.08991056,-0.712711036,0.701645851
0.090033888,-0.711939991,0.702416003
0.090157224,-0.71116811,0.703184962
0.09028056,-0.710395575,0.703953385
0.090403896,-0.709621966,0.704720795
0.090527224,-0.708847404,0.705487609
0.09065056,-0.708071709,0.70625335
0.090773896,-0.707295299,0.707018316
0.090897232,-0.706518173,0.707782567
0.09102056,-0.705739975,0.708545864
0.091143896,-0.704960942,0.709308326
0.091267232,-0.704180896,0.710069895
0.091390568,-0.703400016,0.710830688
0.091513904,-0.702618122,0.711590767
0.091637232,-0.701835334,0.712349832
0.091760568,-0.701051593,0.713108122
0.091883904,-0.700267136,0.713865817
0.09200724,-0.699481547,0.714622378
0.092130568,-0.698695123,0.715378106
0.092253904,-0.697907865,0.716133058
0.09237724,-0.697119534,0.716887057
0.092500576,-0.696330547,0.717640281
0.092623904,-0.695540488,0.718392611
0.09274724,-0.694749534,0.719144166
0.092870576,-0.693957806,0.719894826
0.092993912,-0.693165004,0.720644653
0.09311724,-0.692371488,0.721393645
0.093240576,-0.691576898,0.722141683
0.093363912,-0.690781415,0.722888947
0.093487248,-0.689985096,0.723635197
0.093610576,-0.689187825,0.724380493
0.093733912,-0.688389778,0.725125253
0.093857248,-0.687590837,0.72586906
0.093980584,-0.686790884,0.726611912
0.09410392,-0.685990095,0.727353811
0.094227248,-0.685188293,0.728094876
0.094350584,-0.684385777,0.728835285
0.09447392,-0.683582246,0.729574502
0.094597256,-0.682777882,0.730313003
0.094720584,-0.681972623,0.731050611
0.09484392,-0.68116653,0.731787145
0.094967256,-0.680359423,0.732523024
0.095090592,-0.679551482,0.733257771
0.09521392,-0.678742826,0.733991861
0.095337256,-0.677933156,0.734724879
0.095460592,-0.677122474,0.735457182
0.095583928,-0.676311135,0.736188531
0.095707256,-0.675498784,0.736919045
0.095830592,-0.674685597,0.737648547
0.095953928,-0.673871517,0.738377094
0.096077264,-0.673056602,0.739104807
0.096200592,-0.672240853,0.739831686
0.096323928,-0.671424031,0.740557551
0.096447264,-0.670606732,0.741282523
0.0965706,-0.669788241,0.7420066
0.096693936,-0.668969095,0.742729783
0.096817264,-0.668148875,0.743452191
0.0969406,-0.66732794,0.744173408
0.097063936,-0.666506112,0.744893849
0.097187272,-0.665683329,0.745613277
0.0973106,-0.664859712,0.74633193
0.097433936,-0.664035439,0.74704963
0.097557272,-0.663210094,0.747766376
0.097680608,-0.662383914,0.748482049
0.097803936,-0.661557019,0.749197125
0.097927272,-0.660729289,0.749911249
0.098050608,-0.659900546,0.75062418
0.098173944,-0.659071088,0.751336277
0.098297272,-0.658240795,0.752047539
0.098420608,-0.657409549,0.752757967
0.098543944,-0.656577587,0.753467083
0.09866728,-0.655744672,0.754175544
0.098790608,-0.654910922,0.754883051
0.098913944,-0.654076517,0.755589485
0.09903728,-0.653241217,0.756295323
0.099160616,-0.652404904,0.756999969
0.099283952,-0.651567936,0.757703602
0.09940728,-0.650730193,0.75840652
0.099530616,-0.649891496,0.759108424
0.099653952,-0.649051964,0.759809256
0.099777288,-0.648211598,0.760509193
0.099900616,-0.647370636,0.761208355
0.100023952,-0.646528661,0.761906445
0.100147288,-0.645685911,0.762603581
0.100270624,-0.644842207,0.763299763
0.100393952,-0.643997908,0.763994932
0.100517288,-0.643152714,0.764689445
0.100640624,-0.642306745,0.765382767
0.10076396,-0.641459942,0.766075253
0.100887288,-0.640612364,0.766766787
0.101010624,-0.639763951,0.767457366
0.10113396,-0.638914883,0.768146932
0.101257296,-0.638064861,0.768835604
0.101380624,-0.637213945,0.769523263
0.10150396,-0.636362433,0.770210087
0.101627296,-0.635509908,0.770895898
0.101750632,-0.634656966,0.771580815
0.101873968,-0.63380295,0.772264719
0.101997296,-0.632948101,0.772947848
0.102120632,-0.632092655,0.773629725
0.102243968,-0.631236255,0.774310827
0.102367304,-0.63037926,0.774990857
0.102490632,-0.62952137,0.775670111
0.102613968,-0.628662527,0.776348352
0.102737304,-0.627803206,0.777025759
0.10286064,-0.626942992,0.777702093
0.102983968,-0.626081884,0.778377473
0.103107304,-0.625220239,0.779051602
0.10323064,-0.624357641,0.779725313
0.103353976,-0.623494208,0.780397832
0.103477304,-0.622630239,0.781069458
0.10360064,-0.621765316,0.78174001
0.103723976,-0.620899796,0.782409668
0.103847312,-0.620033205,0.783078372
0.103970648,-0.619166017,0.783746183
0.104093976,-0.618298054,0.78441304
0.104217312,-0.617429495,0.785078824
0.104340648,-0.616560042,0.785743713
0.104463984,-0.615689814,0.78640765
0.104587312,-0.614818811,0.787070632
0.104710648,-0.613947034,0.78773284
0.104833984,-0.613074541,0.788393915
0.10495732,-0.612201393,0.789054036
0.105080648,-0.611327291,0.789713264
0.105203984,-0.610452473,0.790371478
0.10532732,-0.609577119,0.791028917
0.105450656,-0.608700812,0.791685164
0.105573984,-0.607823789,0.792340636
0.10569732,-0.606945872,0.792995155
0.105820656,-0.606067419,0.79364866
0.105943992,-0.605188251,0.794301271
0.10606732,-0.604308188,0.79495281
0.106190656,-0.603427351,0.795603514
0.106313992,-0.602545977,0.796253145
0.106437328,-0.601663589,0.796901882
0.106560664,-0.600780666,0.797549725
0.106683992,-0.599896848,0.798196614
0.106807328,-0.599012315,0.798842549
0.106930664,-0.598127067,0.799487412
0.107054,-0.597241163,0.800131381
0.107177328,-0.596354306,0.800774455
0.107300664,-0.595466971,0.801416636
0.107424,-0.594578743,0.802057743
0.107547336,-0.59368974,0.802698016
0.107670664,-0.592800021,0.803337216
0.107794,-0.591909528,0.803975642
0.107917336,-0.591018438,0.804612875
0.108040672,-0.590126455,0.805249274
0.108164,-0.589233756,0.805884838
0.108287336,-0.588340402,0.80651921
0.108410672,-0.587446272,0.807152808
0.108534008,-0.586551368,0.807785451
0.108657336,-0.585655808,0.808417082
0.108780672,-0.584759414,0.809047639
0.108904008,-0.583862364,0.809677541
0.109027344,-0.58296448,0.810306251
0.10915068,-0.582066,0.810934007
0.109274008,-0.581166685,0.811560929
0.109397344,-0.580266595,0.812187016
0.10952068,-0.579365849,0.812811852
0.109644016,-0.57846415,0.813436031
0.109767344,-0.577562034,0.814058959
0.10989068,-0.576658964,0.814681113
0.110014016,-0.575755239,0.815302193
0.110137352,-0.574850738,0.81592232
0.11026068,-0.573945642,0.816541612
0.110384016,-0.573039591,0.817159832
0.110507352,-0.572132945,0.817777276
0.110630688,-0.571225524,0.818393648
0.110754016,-0.570317388,0.819008946
0.110877352,-0.569408476,0.81962347
0.111000688,-0.56849885,0.820236921
0.111124024,-0.567588329,0.820849478
0.111247352,-0.566677392,0.821460962
0.111370688,-0.565765381,0.822071552
0.111494024,-0.564853013,0.822681308
0.11161736,-0.563939691,0.823289812
0.111740696,-0.563025534,0.8238976
0.111864024,-0.562110722,0.824504256
0.11198736,-0.561195195,0.825110078
0.112110696,-0.560279071,0.825714886
0.112234032,-0.559361935,0.826318622
0.11235736,-0.558444321,0.826921463
0.112480696,-0.557525694,0.82752341
0.112604032,-0.556606531,0.828124404
0.112727368,-0.555686653,0.828724146
0.112850696,-0.554766059,0.829323173
0.112974032,-0.553844571,0.829921246
0.113097368,-0.552922368,0.830518126
0.113220704,-0.55199945,0.831114233
0.113344032,-0.551075876,0.831709445
0.113467368,-0.550151467,0.832303286
0.113590704,-0.549226463,0.832896352
0.11371404,-0.548300683,0.833488643
0.113837368,-0.54737401,0.834079683
0.113960704,-0.546446621,0.834669769
0.11408404,-0.545518696,0.835258961
0.114207376,-0.544589996,0.835847259
0.114330712,-0.543660462,0.836434364
0.11445404,-0.542730153,0.837020516
0.114577376,-0.541799188,0.837605715
0.114700712,-0.540867448,0.838189662
0.114824048,-0.539934993,0.838772953
0.114947376,-0.539001822,0.839355111
0.115070712,-0.538067937,0.839936376
0.115194048,-0.537133455,0.840516627
0.115317384,-0.53619796,0.841095567
0.115440712,-0.535261869,0.841673732
0.115564048,-0.534325063,0.842250943
0.115687384,-0.533387423,0.84282726
0.11581072,-0.532449186,0.843402326
0.115934048,-0.531510234,0.843976438
0.116057384,-0.530570388,0.844549656
0.11618072,-0.529629946,0.845121801
0.116304056,-0.528688669,0.845692933
0.116427384,-0.527746797,0.846262991
0.11655072,-0.526804149,0.846831918
0.116674056,-0.525860786,0.847400248
0.116797392,-0.524916589,0.847967148
0.116920728,-0.523971796,0.848533034
0.117044056,-0.523026168,0.849098086
0.117167392,-0.522079945,0.849661946
0.117290728,-0.521132946,0.850224853
0.117414064,-0.520185232,0.850786746
0.117537392,-0.519236982,0.851347566
0.117660728,-0.518287599,0.851907492
0.117784064,-0.517337799,0.852466047
0.1179074,-0.516387105,0.853024006
0.118030728,-0.515435755,0.853580594
0.118154064,-0.51448369,0.854136348
0.1182774,-0.513531029,0.85469079
0.118400736,-0.512577593,0.855244517
0.118524064,-0.511623502,0.855796993
0.1186474,-0.510668516,0.856348515
0.118770736,-0.509712934,0.856898725
0.118894072,-0.508756697,0.85744822
0.1190174,-0.507799745,0.857996464
0.119140736,-0.506842077,0.858543813
0.119264072,-0.505883753,0.85909009
0.119387408,-0.504924655,0.859635055
0.119510744,-0.503964722,0.860179186
0.119634072,-0.503004253,0.860722244
0.119757408,-0.502043068,0.861264169
0.119880744,-0.501081288,0.861805022
0.12000408,-0.500118613,0.862344801
0.120127408,-0.499155283,0.862883747
0.120250744,-0.498191237,0.863421381
0.12037408,-0.497226655,0.863957882
0.120497416,-0.496261299,0.86449343
0.120620744,-0.495295286,0.865027905
0.12074408,-0.494328529,0.865561426
0.120867416,-0.493361056,0.866093695
0.120990752,-0.492392987,0.866624892
0.12111408,-0.491424173,0.867155015
0.121237416,-0.490454763,0.867684245
0.121360752,-0.489484638,0.868212223
0.121484088,-0.488513768,0.868739009
0.121607416,-0.487542301,0.869264841
0.121730752,-0.48657015,0.8697896
0.121854088,-0.485597253,0.870313287
0.121977424,-0.48462382,0.870835841
0.12210076,-0.483649671,0.871357203
0.122224088,-0.482674778,0.87187773
0.122347424,-0.481699228,0.872396886
0.12247076,-0.480723321,0.872915089
0.122594096,-0.479746372,0.873432457
0.122717424,-0.478768855,0.873948395
0.12284076,-0.477790892,0.874463141
0.122964096,-0.476812035,0.874976933
0.123087432,-0.475832641,0.875489533
0.12321076,-0.474852651,0.876001298
0.123334096,-0.473871708,0.876511753
0.123457432,-0.472890496,0.877021313
0.123580768,-0.47190842,0.877529562
0.123704096,-0.470925808,0.878036737
0.123827432,-0.46994248,0.87854284
0.123950768,-0.468958527,0.879047811
0.124074104,-0.467974067,0.879551768
0.124197432,-0.466988653,0.880054593
0.124320768,-0.466002971,0.880556226
0.124444104,-0.465016454,0.881056786
0.12456744,-0.464029223,0.881556273
0.124690776,-0.463041663,0.882054627
0.124814104,-0.462053269,0.882551849
0.12493744,-0.461064279,0.883048058
0.125060776,-0.460074693,0.883543015
0.125184112,-0.459084362,0.884036958
0.12530744,-0.458093464,0.88452965
0.125430776,-0.45710212,0.885021389
0.125554112,-0.45611003,0.885512054
0.125677448,-0.455117255,0.886001527
0.125800776,-0.454124004,0.886489868
0.125924112,-0.453130037,0.886977196
0.126047448,-0.452135563,0.887463212
0.126170784,-0.451140344,0.887948394
0.126294112,-0.450144768,0.888432264
0.126417448,-0.449148387,0.888914943
0.126540784,-0.448151439,0.889396667
0.12666412,-0.447153926,0.88987726
0.126787456,-0.446155846,0.890356839
0.126910784,-0.445157021,0.890835047
0.12703412,-0.444157749,0.89131248
0.127157456,-0.443157881,0.891788423
0.127280792,-0.442157418,0.892263472
0.12740412,-0.441156298,0.892737329
0.127527456,-0.440154493,0.893210113
0.127650792,-0.439152241,0.893681824
0.127774128,-0.438149363,0.894152462
0.127897456,-0.437145978,0.894621789
0.128020792,-0.436142027,0.895090044
0.128144128,-0.435137391,0.895557404
0.128267464,-0.434132159,0.896023393
0.128390792,-0.43312633,0.896488488
0.128514128,-0.432120025,0.896952331
0.128637464,-0.431113094,0.897414863
0.1287608,-0.430105537,0.89787662
0.128884128,-0.429097444,0.898337245
0.129007464,-0.428088874,0.898796678
0.1291308,-0.427079618,0.899254799
0.129254136,-0.426069856,0.899711907
0.129377472,-0.425059378,0.900168002
0.1295008,-0.424048573,0.900623143
0.129624136,-0.423037052,0.901076674
0.129747472,-0.422024995,0.90152961
0.129870808,-0.421012372,0.901981294
0.129994136,-0.419999123,0.902431726
0.130117472,-0.418985367,0.902881145
0.130240808,-0.417970955,0.903329432
0.130364144,-0.416956156,0.903776526
0.130487472,-0.415940732,0.904222667
0.130610808,-0.414924741,0.904667497
0.130734144,-0.413908184,0.905111313
0.13085748,-0.41289109,0.905553997
0.130980808,-0.411873311,0.905995727
0.131104144,-0.410855144,0.906436145
0.13122748,-0.409836352,0.906875551
0.131350816,-0.408816963,0.907313704
0.131474144,-0.407796919,0.907751083
0.13159748,-0.406776547,0.908187032
0.131720816,-0.405755609,0.908621848
0.131844152,-0.404733956,0.909055829
0.131967488,-0.403711766,0.909488499
0.132090816,-0.402689129,0.909919977
0.132214152,-0.401666075,0.910350561
0.132337488,-0.400642157,0.910779834
0.132460824,-0.399617791,0.911208153
0.132584152,-0.398593038,0.91163516
0.132707488,-0.397567511,0.912061393
0.132830824,-0.396541536,0.912486315
0.13295416,-0.395514965,0.912910044
0.133077488,-0.394487828,0.913332701
0.133200824,-0.393460035,0.913754404
0.13332416,-0.392432064,0.914174974
0.133447496,-0.391403288,0.914594173
0.133570824,-0.390374094,0.915012538
0.13369416,-0.389344215,0.915429473
0.133817496,-0.38831383,0.915845513
0.133940832,-0.387282938,0.916260481
0.13406416,-0.386251479,0.916674256
0.134187496,-0.385219336,0.917086899
0.134310832,-0.384186745,0.91749841
0.13443416,-0.383153588,0.917908907
0.134557504,-0.382120073,0.918318272
0.134680832,-0.381085962,0.918726444
0.134804176,-0.380051047,0.919133484
0.134927504,-0.379015774,0.919539452
0.135050832,-0.377980024,0.919944227
0.135174176,-0.376943618,0.920347929
0.135297504,-0.375906616,0.920750558
0.135420832,-0.374869019,0.921152055
0.135544176,-0.373831064,0.92155242
0.135667504,-0.372792512,0.921951532
0.135790848,-0.371753395,0.922349632
0.135914176,-0.370713681,0.922746718
0.136037504,-0.369673491,0.923142552
0.136160848,-0.368632644,0.923537314
0.136284176,-0.367591381,0.923930824
0.136407504,-0.366549343,0.92432344
0.136530848,-0.365506977,0.924714565
0.136654176,-0.364464045,0.925105035
0.13677752,-0.363420606,0.925494075
0.136900848,-0.36237663,0.925881922
0.137024176,-0.361332059,0.926268876
0.13714752,-0.360286802,0.926654398
0.137270848,-0.359241188,0.927039087
0.137394192,-0.358194888,0.927422345
0.13751752,-0.35714826,0.927804828
0.137640848,-0.356100917,0.92818588
0.137764192,-0.355053186,0.92856586
0.13788752,-0.354004562,0.928944707
0.138010848,-0.35295561,0.929322422
0.138134192,-0.35190621,0.929698944
0.13825752,-0.350856215,0.930074453
0.138380864,-0.349805593,0.930448651
0.138504192,-0.348754525,0.930821717
0.13862752,-0.347702831,0.931193709
0.138750864,-0.3466506,0.93156445
0.138874192,-0.345597893,0.931934118
0.13899752,-0.344544709,0.932302773
0.139120864,-0.343490928,0.932670176
0.139244192,-0.342436433,0.933036327
0.139367536,-0.341381639,0.933401287
0.139490864,-0.340326309,0.933765352
0.139614192,-0.339270264,0.934127808
0.139737536,-0.338213772,0.934489667
0.139860864,-0.337156802,0.934849918
0.139984208,-0.336099207,0.935209155
0.140107536,-0.335040957,0.935567081
0.140230864,-0.333982557,0.935924172
0.140354208,-0.332923204,0.936279714
0.140477536,-0.331863403,0.936634362
0.140600864,-0.330803394,0.936987758
0.140724208,-0.329742581,0.937339962
0.140847536,-0.328681201,0.937691092
0.14097088,-0.327619404,0.938040793
0.141094208,-0.32655713,0.938389421
0.141217536,-0.32549417,0.938737035
0.14134088,-0.324430764,0.939083219
0.141464208,-0.323366702,0.93942827
0.141587536,-0.322302371,0.939772189
0.14171088,-0.321237236,0.940115035
0.141834208,-0.320171863,0.940456569
0.141957552,-0.319105804,0.940796912
0.14208088,-0.318039149,0.941135943
0.142204208,-0.316972196,0.94147408
0.142327552,-0.315904528,0.941810548
0.14245088,-0.314836323,0.942146242
0.142574224,-0.313767791,0.942480624
0.142697552,-0.312698632,0.942813754
0.14282088,-0.311628938,0.943145633
0.142944224,-0.310559005,0.943476439
0.143067552,-0.309488207,0.943805933
0.14319088,-0.308416992,0.944134057
0.143314224,-0.307345212,0.944461405
0.143437552,-0.306273043,0.944787204
0.143560896,-0.305200398,0.94511193
0.143684224,-0.304127127,0.945435524
0.143807552,-0.303053468,0.945757687
0.143930896,-0.301979363,0.946078718
0.144054224,-0.300904542,0.946398437
0.144177552,-0.299829364,0.946717143
0.144300896,-0.298753649,0.947034299
0.144424224,-0.297677428,0.947350442
0.144547568,-0.296600789,0.947665453
0.144670896,-0.295523584,0.947979152
0.144794224,-0.294445932,0.948291421
0.144917568,-0.293367684,0.948602796
0.145040896,-0.292289078,0.94891268
0.14516424,-0.291210115,0.949221432
0.145287568,-0.290130526,0.949528873
0.145410896,-0.289050311,0.9498353
0.14553424,-0.287969828,0.950140238
0.145657568,-0.286888808,0.950443983
0.145780896,-0.285807222,0.950746536
0.14590424,-0.284725219,0.951047897
0.146027568,-0.283642799,0.951347888
0.146150912,-0.282559842,0.951646864
0.14627424,-0.281476498,0.951944292
0.146397568,-0.280392736,0.952240705
0.146520912,-0.279308528,0.952535748
0.14664424,-0.278223604,0.95282954
0.146767568,-0.277138382,0.953122139
0.146890912,-0.276052773,0.953413486
0.14701424,-0.274966568,0.953703523
0.147137584,-0.273880005,0.953992426
0.147260912,-0.272792816,0.95427984
0.14738424,-0.271705449,0.95456624
0.147507584,-0.270617485,0.954851151
0.147630912,-0.269529134,0.955134988
0.147754256,-0.268440306,0.955417514
0.147877584,-0.267351121,0.955698907
0.148000912,-0.266261309,0.95597899
0.148124256,-0.26517126,0.956257641
0.148247584,-0.264080703,0.956535161
0.148370912,-0.262989581,0.956811309
0.148494256,-0.261898249,0.957086384
0.148617584,-0.260806501,0.957360268
0.148740928,-0.259714127,0.957632661
0.148864256,-0.258621424,0.957903802
0.148987584,-0.257528365,0.958173752
0.149110928,-0.256434858,0.95844245
0.149234256,-0.255340785,0.958709836
0.149357584,-0.254246354,0.958975852
0.149480928,-0.253151715,0.959240854
0.149604256,-0.25205639,0.959504366
0.1497276,-0.250960767,0.959766865
0.149850928,-0.249864981,0.960027993
0.149974256,-0.248768225,0.96028775
0.1500976,-0.247671559,0.960546076
0.150220928,-0.246574312,0.960803449
0.150344272,-0.245476738,0.96105963
0.1504676,-0.244378567,0.96131438
0.150590928,-0.243280202,0.96156764
0.150714272,-0.24218145,0.961819947
0.1508376,-0.241082177,0.962070704
0.150960928,-0.23998262,0.962320387
0.151084272,-0.238882601,0.962568879
